Unnamed: 0,supply_id,parent_id,priority,start_day,end_date,estdur,device_type,battery_type,d_estdur
2271,H13836074,H13835924,1,15/01/2023,15/02/2023,41,DIESEL,JSU|POW|LEK|ZSF,0.5
2272,H13836076,H13835924,1,15/01/2023,15/02/2023,13,GENERATOR,ZSF,1.0
2273,H13836078,H13835924,1,15/01/2023,15/02/2023,11,DRAWWORK,NAJ|POW|ZSF,1.0
2274,H13836080,H13835924,1,15/01/2023,15/02/2023,3,DRAWWORK,JSU|LEK|ZSF,0.5
2275,H13836082,H13835924,1,15/01/2023,15/02/2023,11,DRAWWORK,JSU|NAJ|LEK,1.0
2276,H13836084,H13835924,1,15/01/2023,15/02/2023,32,DIESEL,POW|ZSF|JSU,1.5
2277,H13836086,H13835924,1,15/01/2023,15/02/2023,68,DRAWWORK,NAJ|LEK|JSU,0.5
2278,H13836088,H13835924,1,15/01/2023,15/02/2023,31,GENERATOR,POW|JSU,0.5
2279,H13836090,H13835924,1,15/01/2023,15/02/2023,31,DRAWWORK,JSU|POW|LEK,1.5
2280,H13836092,H13835924,1,15/01/2023,15/02/2023,48,MUDPUMP,NAJ|POW|LEK,1.0
2281,H13836094,H13835924,1,15/01/2023,15/02/2023,12,GENERATOR,JSU|LEK|POW,0.5
2282,H13836096,H13835924,1,15/01/2023,15/02/2023,52,MUDPUMP,JSU|ZSF|POW|LEK,0.5
2283,H13836098,,1,15/01/2023,15/02/2023,21,MUDPUMP,NAJ|POW|ZSF|JSU,1.0
2284,H13836100,,1,15/01/2023,15/02/2023,53,MUDPUMP,LEK|ZSF|NAJ,2.0
2285,H13836102,,1,15/01/2023,15/02/2023,31,DIESEL,NAJ|ZSF|POW|JSU,1.5
2286,H13836106,H13836102,1,15/01/2023,15/02/2023,9,GENERATOR,NAJ,0.5
2287,H13836110,H13836102,1,15/01/2023,15/02/2023,43,DIESEL,JSU,2.0
2288,H13836114,H13836102,1,15/01/2023,15/02/2023,18,DRILL,POW,0.5
2289,H13836118,H13836102,1,15/01/2023,15/02/2023,43,GENERATOR,NAJ|LEK,1.0
2290,H13836122,H13836102,1,15/01/2023,15/02/2023,2,DIESEL,ZSF|LEK,2.0
2291,H13836126,H13836102,1,15/01/2023,15/02/2023,42,DRAWWORK,LEK|JSU|POW,2.0
2292,H13836130,H13836102,1,15/01/2023,15/02/2023,13,DRILL,POW|ZSF,0.5
2293,H13836134,H13836102,1,15/01/2023,15/02/2023,52,GENERATOR,ZSF|LEK,1.0
2294,H13836138,H13836102,1,15/01/2023,15/02/2023,12,DRAWWORK,ZSF|NAJ,1.0
2295,H13836142,H13836102,1,15/01/2023,15/02/2023,19,DRAWWORK,NAJ,0.5
2296,H13836146,H13836102,1,15/01/2023,15/02/2023,38,GENERATOR,JSU|ZSF|NAJ,1.0
2297,H13836150,H13836102,1,15/01/2023,15/02/2023,61,DIESEL,NAJ|POW|ZSF,1.5
2298,H13836154,H13836102,1,15/01/2023,15/02/2023,11,GENERATOR,ZSF|POW|LEK|NAJ,0.5
2299,H13836158,H13836102,1,15/01/2023,15/02/2023,33,MUDPUMP,NAJ|LEK,0.5
2300,H13836162,H13836102,1,15/01/2023,15/02/2023,22,GENERATOR,JSU|POW,1.5
2301,H13836166,H13836102,1,15/01/2023,15/02/2023,69,DRAWWORK,POW|ZSF,1.0
2302,H13836170,H13836102,1,15/01/2023,15/02/2023,23,MUDPUMP,LEK,0.5
2303,H13836174,H13836102,1,15/01/2023,15/02/2023,63,DIESEL,JSU|ZSF,0.5
2304,H13836178,H13836102,1,15/01/2023,15/02/2023,12,DRAWWORK,JSU|POW|NAJ,1.0
2305,H13836182,H13836102,1,15/01/2023,15/02/2023,13,DRILL,NAJ,2.0
2306,H13836186,H13836102,1,15/01/2023,15/02/2023,12,DRAWWORK,POW|NAJ|ZSF|JSU,1.5
2307,H13836190,H13836102,1,15/01/2023,15/02/2023,13,DRILL,POW|NAJ|LEK,0.5
2308,H13836194,H13836102,1,15/01/2023,15/02/2023,31,GENERATOR,ZSF,2.0
2309,H13836198,H13836102,1,15/01/2023,15/02/2023,22,MUDPUMP,JSU|LEK|NAJ|POW,1.0
2310,H13836202,H13836102,1,15/01/2023,15/02/2023,62,GENERATOR,NAJ,2.0
2311,H13836206,H13836102,1,15/01/2023,15/02/2023,31,MUDPUMP,POW,1.5
2312,H13836210,H13836102,1,15/01/2023,15/02/2023,21,DRILL,LEK,1.0
2313,H13836214,,1,15/01/2023,15/02/2023,8,DIESEL,ZSF|JSU|NAJ,1.0
2314,H13836216,,1,15/01/2023,15/02/2023,11,GENERATOR,POW|LEK,1.5
2315,H13836219,H13836216,1,15/01/2023,15/02/2023,32,DRILL,POW|NAJ|ZSF|JSU,0.5
2316,H13836222,H13836216,1,15/01/2023,15/02/2023,20,GENERATOR,ZSF|LEK,0.5
2317,H13836225,H13836216,1,15/01/2023,15/02/2023,23,DRILL,POW,1.0
2318,H13836228,H13836216,1,15/01/2023,15/02/2023,2,MUDPUMP,LEK|JSU|ZSF,1.5
2319,H13836231,H13836216,1,15/01/2023,15/02/2023,42,MUDPUMP,LEK|POW|NAJ|JSU,0.5
2320,H13836234,H13836216,1,15/01/2023,15/02/2023,12,GENERATOR,LEK|ZSF,0.5
2321,H13836237,,1,15/01/2023,15/02/2023,61,GENERATOR,ZSF,1.5
2322,H13836239,,1,15/01/2023,15/02/2023,52,DRAWWORK,ZSF|JSU|NAJ|LEK,1.0
2323,H13836241,H13836239,1,15/01/2023,15/02/2023,32,MUDPUMP,ZSF,0.5
2324,H13836243,H13836239,1,15/01/2023,15/02/2023,13,DIESEL,ZSF,0.5
2325,H13836245,H13836239,1,15/01/2023,15/02/2023,11,GENERATOR,JSU|ZSF,1.0
2326,H13836247,H13836239,1,15/01/2023,15/02/2023,63,MUDPUMP,LEK,2.0
2327,H13836249,H13836239,1,15/01/2023,15/02/2023,3,DIESEL,LEK,1.5
2328,H13836251,H13836239,1,15/01/2023,15/02/2023,2,DIESEL,JSU|POW|LEK,0.5
2329,H13836253,H13836239,1,15/01/2023,15/02/2023,23,DRAWWORK,NAJ|ZSF|POW|JSU,2.0
2330,H13836255,H13836239,1,15/01/2023,15/02/2023,30,DRILL,LEK,0.5
2331,H13836257,H13836239,1,15/01/2023,15/02/2023,23,DRILL,JSU,1.0
2332,H13836259,H13836239,1,15/01/2023,15/02/2023,12,DRAWWORK,ZSF|NAJ|JSU,2.0
2333,H13836261,H13836239,1,15/01/2023,15/02/2023,23,DIESEL,JSU|POW|ZSF,2.0
2334,H13836263,H13836239,1,15/01/2023,15/02/2023,41,DRAWWORK,NAJ|ZSF|JSU|LEK,0.5
2335,H13836265,H13836239,1,15/01/2023,15/02/2023,23,DRILL,POW|NAJ,1.0
2336,H13836267,H13836239,1,15/01/2023,15/02/2023,33,DIESEL,JSU|POW|ZSF|LEK,1.0
2337,H13836269,H13836239,1,15/01/2023,15/02/2023,21,DRILL,POW|NAJ|ZSF|LEK,0.5
2338,H13836271,H13836239,1,15/01/2023,15/02/2023,42,MUDPUMP,LEK,1.0
2339,H13836273,H13836239,1,15/01/2023,15/02/2023,39,DRILL,POW,1.5
2340,H13836275,H13836239,1,15/01/2023,15/02/2023,13,DIESEL,LEK,0.5
2341,H13836277,H13836239,1,15/01/2023,15/02/2023,12,DRAWWORK,ZSF|NAJ|JSU|POW,0.5
2342,H13836279,H13836239,1,15/01/2023,15/02/2023,11,DRAWWORK,LEK|ZSF|JSU|POW,1.5
2343,H13836281,H13836239,1,15/01/2023,15/02/2023,3,DIESEL,NAJ|ZSF|LEK,1.0
2344,H13836283,H13836239,1,15/01/2023,15/02/2023,12,MUDPUMP,ZSF,0.5
2345,H13836285,H13836239,1,15/01/2023,15/02/2023,62,DIESEL,JSU|LEK,0.5
2346,H13836287,H13836239,1,15/01/2023,15/02/2023,12,GENERATOR,LEK,1.0
2347,H13836289,H13836239,1,15/01/2023,15/02/2023,21,GENERATOR,LEK,2.0
2348,H13836291,H13836239,1,15/01/2023,15/02/2023,59,DIESEL,NAJ|ZSF,1.5
2349,H13836293,H13836239,1,15/01/2023,15/02/2023,13,DRAWWORK,NAJ,0.5
2350,H13836295,H13836239,1,15/01/2023,15/02/2023,53,MUDPUMP,POW|ZSF|JSU|LEK,2.0
2351,H13836297,H13836239,1,15/01/2023,15/02/2023,22,DRILL,ZSF|LEK,1.0
2352,H13836299,H13836239,1,15/01/2023,15/02/2023,29,GENERATOR,POW|LEK|NAJ|JSU,2.0
2353,H13836301,H13836239,1,15/01/2023,15/02/2023,12,MUDPUMP,ZSF|LEK|POW|JSU,1.5
2354,H13836645,,1,15/01/2023,15/02/2023,11,DRAWWORK,NAJ,1.0
2355,H13836647,H13836645,1,15/01/2023,15/02/2023,32,DIESEL,JSU,1.0
2356,H13836649,H13836645,1,15/01/2023,15/02/2023,41,DRILL,JSU|LEK|NAJ,1.5
2357,H13836651,H13836645,1,15/01/2023,15/02/2023,32,MUDPUMP,JSU|POW|ZSF|NAJ,0.5
2358,H13836653,H13836645,1,15/01/2023,15/02/2023,61,GENERATOR,NAJ|POW|JSU,0.5
2359,H13836655,H13836645,1,15/01/2023,15/02/2023,33,DIESEL,LEK,1.0
2360,H13836657,H13836645,1,15/01/2023,15/02/2023,22,DRILL,POW|ZSF,1.0
2361,H13836659,,1,15/01/2023,15/02/2023,42,DIESEL,NAJ,2.0
2362,H13836661,H13836659,1,1/2/2023,28/02/2023,8,DRAWWORK,ZSF|NAJ|JSU,1.5
2363,H13836663,H13836659,1,1/2/2023,28/02/2023,23,GENERATOR,POW|JSU|LEK,1.0
2364,H13836665,H13836659,1,1/2/2023,28/02/2023,12,DIESEL,NAJ|ZSF|JSU,1.0
2365,H13836667,H13836659,1,1/2/2023,28/02/2023,20,DRILL,NAJ|LEK|JSU|ZSF,1.5
2366,H13836669,H13836659,1,1/2/2023,28/02/2023,38,MUDPUMP,ZSF|NAJ|JSU,0.5
2367,H13836671,H13836659,1,1/2/2023,28/02/2023,12,DRAWWORK,POW|NAJ|JSU,0.5
2368,H13836673,H13836659,1,1/2/2023,28/02/2023,19,DRILL,NAJ,1.0
2369,H13836675,H13836659,1,1/2/2023,28/02/2023,63,DRILL,JSU|LEK|POW|NAJ,0.5
2370,H13836677,H13836659,1,1/2/2023,28/02/2023,38,DRAWWORK,NAJ|JSU,1.0
2371,H13836679,H13836659,1,1/2/2023,28/02/2023,29,MUDPUMP,ZSF|NAJ,2.0
2372,H13836681,H13836659,1,1/2/2023,28/02/2023,52,DIESEL,ZSF|NAJ,2.0
2373,H13836683,H13836659,1,1/2/2023,28/02/2023,41,DIESEL,NAJ|LEK|POW|JSU,0.5
2374,H13836685,H13836659,1,1/2/2023,28/02/2023,13,GENERATOR,JSU,1.0
2375,H13836687,H13836659,1,1/2/2023,28/02/2023,43,DRILL,POW|ZSF,1.0
2376,H13836689,H13836659,1,1/2/2023,28/02/2023,2,DRAWWORK,ZSF,0.5
2377,H13836691,H13836659,1,1/2/2023,28/02/2023,40,GENERATOR,NAJ|LEK|JSU,1.0
2378,H13836693,,1,1/2/2023,28/02/2023,30,MUDPUMP,POW|JSU|LEK,1.5
2379,H13836696,H13836693,1,1/2/2023,28/02/2023,13,MUDPUMP,POW|LEK,0.5
2380,H13836698,H13836693,1,1/2/2023,28/02/2023,12,DRAWWORK,JSU|ZSF|NAJ|LEK,0.5
2381,H13836700,,1,1/2/2023,28/02/2023,2,DIESEL,NAJ,1.5
2382,H13836702,,1,1/2/2023,28/02/2023,2,DRAWWORK,ZSF,1.0
2383,H13836704,,1,1/2/2023,28/02/2023,22,MUDPUMP,ZSF|POW|JSU,0.5
2384,H13836706,,1,1/2/2023,28/02/2023,22,DIESEL,POW,0.5
2385,H13836708,,1,1/2/2023,28/02/2023,31,MUDPUMP,JSU|NAJ|LEK|ZSF,1.0
2386,H13836712,,1,1/2/2023,28/02/2023,52,MUDPUMP,POW|LEK|JSU,2.0
2387,H13836780,,1,1/2/2023,28/02/2023,10,MUDPUMP,JSU|POW|LEK|NAJ,1.5
2388,H13836782,,1,1/2/2023,28/02/2023,51,GENERATOR,POW,0.5
2389,H13836790,,1,1/2/2023,28/02/2023,20,DRAWWORK,NAJ|ZSF,2.0
2390,H138249742390,H13835238,1,1/2/2023,28/02/2023,42,GENERATOR,LEK|JSU,0.5
2391,H138249742391,H13835238,1,1/2/2023,28/02/2023,11,DRILL,NAJ|POW,1.0
2392,H138249742392,H13835238,1,1/2/2023,28/02/2023,63,DRILL,ZSF,2.0
2393,H138249742393,H13835238,1,1/2/2023,28/02/2023,10,DIESEL,JSU|ZSF,2.0
2394,H138249742394,H13835238,1,1/2/2023,28/02/2023,21,GENERATOR,ZSF,0.5
2395,H138249742395,H13835238,1,1/2/2023,28/02/2023,31,DRAWWORK,ZSF|JSU|POW,1.0
2396,H138249742396,H13835238,1,1/2/2023,28/02/2023,12,GENERATOR,JSU|POW,1.0
2397,H138249742397,H13835238,1,1/2/2023,28/02/2023,39,DRILL,NAJ|POW,1.0
2398,H138249742398,H13835238,1,1/2/2023,28/02/2023,12,DRAWWORK,JSU,1.5
2399,H138249742399,H13835238,1,1/2/2023,28/02/2023,33,GENERATOR,POW|NAJ,2.0
2400,H138249742400,H13835238,1,1/2/2023,28/02/2023,52,DIESEL,ZSF|NAJ|JSU,1.5
2401,H138249742401,H13835238,1,1/2/2023,28/02/2023,13,DIESEL,ZSF,0.5
2402,H138249742402,H13835238,1,1/2/2023,28/02/2023,12,DRILL,ZSF|POW|JSU,2.0
2403,H138249742403,H13835238,1,1/2/2023,28/02/2023,62,MUDPUMP,LEK|POW|NAJ|ZSF,1.0
2404,H138249742404,H13835238,1,1/2/2023,28/02/2023,23,GENERATOR,ZSF,2.0
2405,H138249742405,H13835238,1,1/2/2023,28/02/2023,31,DRILL,ZSF|LEK|NAJ,1.5
2406,H138249742406,,1,1/2/2023,28/02/2023,13,GENERATOR,LEK,1.0
2407,H138249742407,H13835378,1,1/2/2023,28/02/2023,28,DRILL,ZSF|POW,1.0
2408,H138249742408,H13835378,1,1/2/2023,28/02/2023,31,DRILL,JSU|LEK|POW,1.5
2409,H138249742409,H13835378,1,1/2/2023,28/02/2023,22,DRILL,POW|NAJ|JSU|LEK,0.5
2410,H138249742410,H13835378,1,1/2/2023,28/02/2023,2,DRILL,NAJ|JSU|POW,0.5
2411,H138249742411,H13835378,1,1/2/2023,28/02/2023,69,DRAWWORK,LEK|ZSF,1.0
2412,H138249742412,H13835378,1,1/2/2023,28/02/2023,12,DRILL,POW|NAJ|ZSF|LEK,1.5
2413,H138249742413,H13835378,1,1/2/2023,28/02/2023,10,DRAWWORK,ZSF,0.5
2414,H138249742414,H13835378,1,1/2/2023,28/02/2023,32,DRILL,NAJ,0.5
2415,H138249742415,,1,1/2/2023,28/02/2023,69,GENERATOR,ZSF|NAJ|POW|JSU,1.5
2416,H138249742416,,1,1/2/2023,28/02/2023,13,DIESEL,JSU,1.0
2417,H138249742417,H13835416,1,1/2/2023,28/02/2023,63,DIESEL,POW|LEK|JSU,0.5
2418,H138249742418,H13835416,1,1/2/2023,28/02/2023,22,MUDPUMP,NAJ,0.5
2419,H138249742419,H13835416,1,1/2/2023,28/02/2023,33,DRAWWORK,ZSF|POW|NAJ,1.0
2420,H138249742420,H13835416,1,1/2/2023,28/02/2023,12,DRILL,LEK,2.0
2421,H138249742421,H13835416,1,1/2/2023,28/02/2023,30,GENERATOR,JSU,1.5
2422,H138249742422,H13835416,1,1/2/2023,28/02/2023,30,DRAWWORK,JSU|POW|NAJ|ZSF,0.5
2423,H138249742423,H13835416,1,1/2/2023,28/02/2023,23,DIESEL,ZSF|LEK|POW|NAJ,2.0
2424,H138249742424,H13835416,1,1/2/2023,28/02/2023,11,MUDPUMP,NAJ,0.5
2425,H138249742425,H13835416,1,1/2/2023,28/02/2023,29,GENERATOR,ZSF|LEK|NAJ|JSU,1.0
2426,H138249742426,H13835416,1,1/2/2023,28/02/2023,28,DIESEL,JSU|POW|LEK,2.0
2427,H138249742427,H13835416,1,1/2/2023,28/02/2023,13,MUDPUMP,NAJ|JSU,2.0
2428,H138249742428,H13835416,1,1/2/2023,28/02/2023,2,MUDPUMP,POW,0.5
2429,H138249742429,H13835416,1,1/2/2023,28/02/2023,22,GENERATOR,ZSF|LEK,1.0
2430,H138249742430,H13835416,1,1/2/2023,28/02/2023,13,DIESEL,POW|NAJ|LEK,1.0
2431,H138249742431,H13835416,1,1/2/2023,28/02/2023,59,DIESEL,NAJ|POW|ZSF,0.5
2432,H138249742432,H13835416,1,1/2/2023,28/02/2023,8,MUDPUMP,POW|LEK,1.0
2433,H138249742433,H13835416,1,1/2/2023,28/02/2023,49,MUDPUMP,LEK,1.5
2434,H138249742434,H13835416,1,1/2/2023,28/02/2023,13,DIESEL,JSU|NAJ|POW|ZSF,0.5
2435,H138249742435,H13835416,1,1/2/2023,28/02/2023,53,MUDPUMP,JSU|NAJ|ZSF,0.5
2436,H138249742436,H13835416,1,1/2/2023,28/02/2023,22,DRILL,NAJ|LEK,1.5
2437,H138249742437,H13835416,1,1/2/2023,28/02/2023,29,MUDPUMP,POW|JSU,1.0
2438,H138249742438,H13835416,1,1/2/2023,28/02/2023,11,MUDPUMP,ZSF,0.5
2439,H138249742439,H13835416,1,1/2/2023,28/02/2023,51,MUDPUMP,ZSF|NAJ|LEK|POW,0.5
2440,H138249742440,H13835416,1,1/2/2023,28/02/2023,22,MUDPUMP,NAJ,1.0
2441,H138249742441,H13835416,1,1/2/2023,28/02/2023,8,GENERATOR,POW,2.0
2442,H138249742442,H13835416,1,1/2/2023,28/02/2023,11,MUDPUMP,LEK,1.5
2443,H138249742443,H13835416,1,1/2/2023,28/02/2023,62,DRILL,ZSF|JSU,0.5
2444,H138249742444,H13835416,1,1/2/2023,28/02/2023,41,DRAWWORK,POW|JSU|ZSF|NAJ,2.0
2445,H138249742445,H13835416,1,1/2/2023,28/02/2023,33,DRILL,NAJ,1.0
2446,H138249742446,H13835416,1,1/2/2023,28/02/2023,28,GENERATOR,JSU|LEK|POW|NAJ,2.0
2447,H138249742447,H13835416,1,1/2/2023,28/02/2023,41,DRAWWORK,ZSF|JSU|NAJ|LEK,1.5
2448,H138249742448,H13835416,1,1/2/2023,28/02/2023,11,DRAWWORK,POW|LEK|JSU|ZSF,1.0
2449,H138249742449,H13835416,1,1/2/2023,28/02/2023,22,MUDPUMP,LEK|NAJ|JSU|POW,1.0
2450,H138249742450,H13835416,1,1/2/2023,28/02/2023,48,DRAWWORK,ZSF|NAJ|POW,1.5
2451,H138249742451,H13835416,1,1/2/2023,28/02/2023,31,DRILL,JSU|POW,0.5
2452,H138249742452,H13835416,1,1/2/2023,28/02/2023,13,DRILL,ZSF|NAJ|POW|JSU,0.5
2453,H138249742453,H13835416,1,1/2/2023,28/02/2023,43,DRAWWORK,JSU|ZSF|LEK,1.0
2454,H138249742454,H13835416,1,1/2/2023,28/02/2023,39,DIESEL,JSU|POW,1.0
2455,H138249742455,H13835416,1,1/2/2023,28/02/2023,42,DIESEL,JSU,2.0
2456,H138249742456,H13835416,1,1/2/2023,28/02/2023,41,GENERATOR,LEK|NAJ,1.5
2457,H138249742457,H13835416,1,1/2/2023,28/02/2023,9,DRILL,NAJ|POW|ZSF|LEK,1.0
2458,H138249742458,H13835416,1,1/2/2023,28/02/2023,2,DRAWWORK,ZSF,1.0
2459,H138249742459,H13835416,1,15/02/2023,15/03/2023,23,DRILL,NAJ|ZSF|JSU|LEK,1.5
2460,H138249742460,H13835416,1,15/02/2023,15/03/2023,12,DIESEL,NAJ|LEK|JSU,0.5
2461,H138249742461,H13835416,1,15/02/2023,15/03/2023,62,DRILL,JSU|NAJ,0.5
2462,H138249742462,H13835416,1,15/02/2023,15/03/2023,40,DRAWWORK,ZSF|LEK|JSU,1.0
2463,H138249742463,H13835416,1,15/02/2023,15/03/2023,21,DIESEL,NAJ|POW|LEK,0.5
2464,H138249742464,H13835416,1,15/02/2023,15/03/2023,39,GENERATOR,NAJ,1.0
2465,H138249742465,H13835416,1,15/02/2023,15/03/2023,52,GENERATOR,JSU|POW,2.0
2466,H138249742466,H13835416,1,15/02/2023,15/03/2023,12,DRAWWORK,LEK|ZSF,2.0
2467,H138249742467,H13835416,1,15/02/2023,15/03/2023,23,DIESEL,ZSF|POW|LEK|JSU,0.5
2468,H138249742468,H13835416,1,15/02/2023,15/03/2023,13,DRILL,NAJ|POW|JSU|LEK,1.0
2469,H138249742469,H13835416,1,15/02/2023,15/03/2023,51,MUDPUMP,NAJ|LEK|JSU|ZSF,1.0
2470,H138249742470,H13835416,1,15/02/2023,15/03/2023,13,GENERATOR,LEK|NAJ,0.5
2471,H138249742471,H13835416,1,15/02/2023,15/03/2023,43,DIESEL,JSU,1.0
2472,H138249742472,,1,15/02/2023,15/03/2023,69,GENERATOR,LEK|ZSF|POW,1.5
2473,H138249742473,,1,15/02/2023,15/03/2023,62,DRAWWORK,POW|JSU,0.5
2474,H138249742474,,1,15/02/2023,15/03/2023,2,DRAWWORK,POW,0.5
2475,H138249742475,H13835924,1,15/02/2023,15/03/2023,38,DRAWWORK,NAJ|LEK,1.5
2476,H138249742476,H13835924,1,15/02/2023,15/03/2023,12,DIESEL,NAJ|JSU|POW,1.0
2477,H138249742477,H13835924,1,15/02/2023,15/03/2023,2,DRAWWORK,LEK,0.5
2478,H138249742478,H13835924,1,15/02/2023,15/03/2023,12,GENERATOR,JSU|POW,0.5
2479,H138249742479,H13835924,1,15/02/2023,15/03/2023,59,DRAWWORK,ZSF|NAJ,1.0
2480,H138249742480,H13835924,1,15/02/2023,15/03/2023,13,MUDPUMP,ZSF|POW|NAJ,2.0
2481,H138249742481,H13835924,1,15/02/2023,15/03/2023,9,GENERATOR,POW|NAJ|LEK|ZSF,1.5
2482,H138249742482,H13835924,1,15/02/2023,15/03/2023,29,MUDPUMP,LEK|POW|NAJ,0.5
2483,H138249742483,H13835924,1,15/02/2023,15/03/2023,43,MUDPUMP,POW|LEK|JSU,2.0
2484,H138249742484,H13835924,1,15/02/2023,15/03/2023,2,MUDPUMP,JSU|LEK|POW|NAJ,0.5
2485,H138249742485,H13835924,1,15/02/2023,15/03/2023,21,DIESEL,POW|NAJ|LEK|JSU,1.0
2486,H138249742486,H13835924,1,15/02/2023,15/03/2023,20,GENERATOR,ZSF|NAJ|JSU,2.0
2487,H138249742487,H13835924,1,15/02/2023,15/03/2023,51,DIESEL,JSU|POW,2.0
2488,H138249742488,H13835924,1,15/02/2023,15/03/2023,10,DRILL,NAJ|JSU|POW|LEK,0.5
2489,H138249742489,H13835924,1,15/02/2023,15/03/2023,21,GENERATOR,JSU|POW,1.0
2490,H138249742490,H13835924,1,15/02/2023,15/03/2023,62,DIESEL,POW|JSU,1.0
2491,H138249742491,H13835924,1,15/02/2023,15/03/2023,59,DRAWWORK,JSU,0.5
2492,H138249742492,H13835924,1,15/02/2023,15/03/2023,13,DRILL,ZSF|LEK,1.0
2493,H138249742493,H13835924,1,15/02/2023,15/03/2023,58,GENERATOR,ZSF|POW|NAJ,2.0
2494,H138249742494,H13835924,1,15/02/2023,15/03/2023,51,DRAWWORK,JSU|LEK|ZSF|POW,1.5
2495,H138249742495,H13835924,1,15/02/2023,15/03/2023,63,DRAWWORK,POW,1.0
2496,H138249742496,H13835924,1,15/02/2023,15/03/2023,22,GENERATOR,LEK,1.0
2497,H138249742497,H13835924,1,15/02/2023,15/03/2023,69,DIESEL,NAJ|JSU|ZSF,1.5
2498,H138249742498,H13835924,1,15/02/2023,15/03/2023,11,GENERATOR,NAJ|ZSF|LEK,0.5
2499,H138249742499,H13835924,1,15/02/2023,15/03/2023,22,MUDPUMP,ZSF,0.5
2500,H138249742500,H13835924,1,15/02/2023,15/03/2023,2,GENERATOR,POW|LEK,1.0
2501,H138249742501,H13835924,1,15/02/2023,15/03/2023,2,DRAWWORK,JSU|NAJ|ZSF|LEK,0.5
2502,H138249742502,H13835924,1,15/02/2023,15/03/2023,22,MUDPUMP,NAJ|POW|ZSF,1.0
2503,H138249742503,H13835924,1,15/02/2023,15/03/2023,13,DIESEL,JSU|POW|NAJ|LEK,2.0
2504,H138249742504,H13835924,1,15/02/2023,15/03/2023,29,DRAWWORK,ZSF|JSU|LEK,2.0
2505,H138249742505,H13835924,1,15/02/2023,15/03/2023,62,DRILL,POW|NAJ|ZSF,0.5
2506,H138249742506,H13835924,1,15/02/2023,15/03/2023,52,DRAWWORK,NAJ|LEK|JSU|ZSF,1.0
2507,H138249742507,H13835924,1,15/02/2023,15/03/2023,31,DRILL,POW|LEK|ZSF|NAJ,1.0
2508,H138249742508,H13835924,1,15/02/2023,15/03/2023,42,GENERATOR,NAJ|JSU|POW|LEK,0.5
2509,H138249742509,H13835924,1,15/02/2023,15/03/2023,32,MUDPUMP,JSU|NAJ|ZSF|LEK,1.0
2510,H138249742510,H13835924,1,15/02/2023,15/03/2023,41,GENERATOR,POW|LEK|ZSF,1.5
2511,H138249742511,H13835924,1,15/02/2023,15/03/2023,43,MUDPUMP,LEK|ZSF,0.5
2512,H138249742512,H13835924,1,15/02/2023,15/03/2023,30,DRILL,LEK|NAJ|POW|ZSF,0.5
2513,H138249742513,H13835924,1,15/02/2023,15/03/2023,22,DIESEL,NAJ|POW|JSU,1.5
2514,H138249742514,H13835924,1,15/02/2023,15/03/2023,13,GENERATOR,ZSF|POW,1.0
2515,H138249742515,H13835924,1,15/02/2023,15/03/2023,43,DRILL,POW|ZSF|NAJ|LEK,0.5
2516,H138249742516,H13835924,1,15/02/2023,15/03/2023,18,GENERATOR,POW|LEK|JSU|ZSF,0.5
2517,H138249742517,H13835924,1,15/02/2023,15/03/2023,22,DRILL,POW|JSU|NAJ|ZSF,1.0
2518,H138249742518,H13835924,1,15/02/2023,15/03/2023,2,MUDPUMP,LEK,2.0
2519,H138249742519,H13835924,1,15/02/2023,15/03/2023,21,MUDPUMP,NAJ|JSU,1.5
2520,H138249742520,H13835924,1,15/02/2023,15/03/2023,32,GENERATOR,JSU,0.5
2521,H138249742521,H13835924,1,15/02/2023,15/03/2023,13,GENERATOR,JSU|POW,2.0
2522,H138249742522,H13835924,1,15/02/2023,15/03/2023,3,DRAWWORK,ZSF|LEK,0.5
2523,H138249742523,H13835924,1,15/02/2023,15/03/2023,22,MUDPUMP,LEK|JSU|NAJ|POW,1.0
2524,H138249742524,H13835924,1,15/02/2023,15/03/2023,12,DIESEL,JSU|NAJ,2.0
2525,H138249742525,H13835924,1,15/02/2023,15/03/2023,21,GENERATOR,JSU|ZSF,2.0
2526,H138249742526,H13835924,1,15/02/2023,15/03/2023,32,MUDPUMP,LEK|JSU|NAJ|POW,0.5
2527,H138249742527,H13835924,1,15/02/2023,15/03/2023,33,DIESEL,POW,1.0
2528,H138249742528,H13835924,1,15/02/2023,15/03/2023,18,DIESEL,POW|JSU,1.0
2529,H138249742529,H13835924,1,15/02/2023,15/03/2023,13,DRAWWORK,POW|JSU|LEK,0.5
2530,H138249742530,H13835924,1,15/02/2023,15/03/2023,21,DRILL,JSU|NAJ,1.0
2531,H138249742531,H13835924,1,15/02/2023,15/03/2023,33,DRILL,POW|ZSF,1.5
2532,H138249742532,H13835924,1,15/02/2023,15/03/2023,38,DRAWWORK,LEK|JSU|ZSF,0.5
2533,H138249742533,H13835924,1,15/02/2023,15/03/2023,39,DIESEL,POW|JSU,0.5
2534,H138249742534,H13835924,1,15/02/2023,15/03/2023,3,DRAWWORK,JSU|LEK|NAJ,1.5
2535,H138249742535,H13835924,1,15/02/2023,15/03/2023,13,DRILL,POW,1.0
2536,H138249742536,H13835924,1,15/02/2023,15/03/2023,41,DIESEL,POW|NAJ|LEK|JSU,0.5
